,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_max_depth,param_min_child_weight,param_num_class,param_objective,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
946,0.23256818453470865,0.010348192789055341,0.007308801015218099,0.0004697969117333428,0.05,2,1.9,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.9, 'num_class': 2, 'objective': 'multi:softmax'}",0.8290697674418605,0.8418604651162791,0.8616279069767442,0.844186046511628,0.013393141506334107,2845
947,0.23822124799092612,0.013321848980493158,0.006976763407389323,0.000813517390313254,0.05,2,2.0,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.0, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8418604651162791,0.8616279069767442,0.8453488372093023,0.012121314551249544,2657
948,0.23655358950297037,0.009575774701083553,0.006644407908121745,0.00047030264365569767,0.05,2,2.1,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.1, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8418604651162791,0.8616279069767442,0.8453488372093023,0.012121314551249544,2657
949,0.23239684104919434,0.00953690922314391,0.0073091983795166016,0.0004693473453878587,0.05,2,2.2,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.2, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8418604651162791,0.8616279069767442,0.8453488372093023,0.012121314551249544,2657
950,0.2405393123626709,0.009769894741327034,0.006977001825968425,0.0008140041009305289,0.05,2,2.3,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.3, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8430232558139535,0.8616279069767442,0.8457364341085271,0.012021753813388249,2574
951,0.2425393263498942,0.00588731385000376,0.0073089599609375,0.00046901029182746986,0.05,2,2.4,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.4, 'num_class': 2, 'objective': 'multi:softmax'}",0.8337209302325581,0.8430232558139535,0.8616279069767442,0.846124031007752,0.011602038408601374,2470
952,0.23489745457967123,0.006921234371352127,0.007641394933064778,0.0009399872393734391,0.05,2,2.5,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.5, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8430232558139535,0.8616279069767442,0.8457364341085271,0.012021753813388249,2574
953,0.23821473121643066,0.006548146776438489,0.0066441694895426435,0.000939762577185523,0.05,2,2.6,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.6, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8430232558139535,0.8616279069767442,0.8457364341085271,0.012021753813388249,2574
954,0.2398835817972819,0.010367757823147307,0.006311734517415364,0.0004701342074014391,0.05,2,2.7,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.7, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8441860465116279,0.8616279069767442,0.8461240310077519,0.011946538765443774,2491
955,0.23888715108235678,0.010043785603744004,0.006644646326700847,0.0004697969117333428,0.05,2,2.8,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.8, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8441860465116279,0.8616279069767442,0.8461240310077519,0.011946538765443774,2491
956,0.23888754844665527,0.009146829229661787,0.006643851598103841,0.00047041511580713945,0.05,2,2.9,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 2.9, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8430232558139535,0.8616279069767442,0.8457364341085271,0.012021753813388249,2574
957,0.32360323270161945,0.0009398187074451018,0.0066445668538411455,0.00046990926299746123,0.05,3,0.1,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.1, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8511627906976744,0.8604651162790697,0.8476744186046513,0.012121314551249502,1920
958,0.335895299911499,0.007094424768173259,0.00830531120300293,0.00046951590250037163,0.05,3,0.2,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.2, 'num_class': 2, 'objective': 'multi:softmax'}",0.8337209302325581,0.8488372093023255,0.8604651162790697,0.8476744186046511,0.010949183637074058,1955
959,0.3332376480102539,0.01376986308685805,0.007973035176595053,0.0008137120582660627,0.05,3,0.3,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.3, 'num_class': 2, 'objective': 'multi:softmax'}",0.836046511627907,0.85,0.8604651162790697,0.8488372093023256,0.010002703798886755,1400
960,0.3264298439025879,0.01300534281127847,0.007641235987345378,0.000469629504484125,0.05,3,0.4,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.4, 'num_class': 2, 'objective': 'multi:softmax'}",0.827906976744186,0.8465116279069768,0.8604651162790697,0.8449612403100776,0.013336938398515708,2736
961,0.3262595335642497,0.005887138929887618,0.0073090394337972,0.00047030264365569767,0.05,3,0.5,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.5, 'num_class': 2, 'objective': 'multi:softmax'}",0.8325581395348837,0.8465116279069768,0.8593023255813953,0.8461240310077519,0.010921707599694089,2491
962,0.32659133275349933,0.005887286911826946,0.006976604461669922,0.000813712120361101,0.05,3,0.6,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.6, 'num_class': 2, 'objective': 'multi:softmax'}",0.8290697674418605,0.8476744186046512,0.8604651162790697,0.8457364341085271,0.012890146626601463,2574
963,0.33423225084940594,0.011858664430585237,0.007973432540893555,0.0008135176620440193,0.05,3,0.7,2,multi:softmax,"{'eta': 0.05, 'max_depth': 3, 'min_child_weight': 0.7, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8441860465116279,0.8593023255813953,0.8449612403100776,0.011406154239970634,2736
